Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
"Tia Linda's","Rich Delk",Wed,20241204,"12:48 PM",2456172,"GRAPES & GRAINS WINE","2780 S COLORADO BLVD UNIT 304",DENVER,CO,80222,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Christina,"I left a sample and all necessary information with the employee here. Shes going to relay everything to the owner and buyer. Ill revisit on December 10 and see what they have to say.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/10/24,
"Payette Brewing Co.","Rich Delk",Wed,20241204,"12:48 PM",2456172,"GRAPES & GRAINS WINE","2780 S COLORADO BLVD UNIT 304",DENVER,CO,80222,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Christina,"I left a sample and all necessary information with the employee here. Shes going to relay everything to the owner and buyer. Ill revisit on December 10 and see what they have to say.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/10/24,
Ritual,"Ellie Miller",Wed,20241204,"12:48 PM",4063191,"GOLDEN TOWN LIQUOR","17121 S GOLDEN RD STE 115",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Mr. B or Baroom","I met with Baroom who let me know that he hasnt sold the store yet and is hoping to do so. Right now, they still have very sparse shelves and arent looking to bring anything else in until they sell. He recommended I wait to come back in next month when he will be fully out.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Mitra9,"Ellie Miller",Wed,20241204,"12:48 PM",4063191,"GOLDEN TOWN LIQUOR","17121 S GOLDEN RD STE 115",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Mr. B or Baroom","I met with Baroom who let me know that he hasnt sold the store yet and is hoping to do so. Right now, they still have very sparse shelves and arent looking to bring anything else in until they sell. He recommended I wait to come back in next month when he will be fully out.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Wed,20241204,"12:47 PM",2456172,"GRAPES & GRAINS WINE","2780 S COLORADO BLVD UNIT 304",DENVER,CO,80222,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Christina,"I spoke with Christina, who is one of the employees at this account. I left her a sample and all of the information needed. Shes going to relay everything to the buyer and Ill revisit on December 10.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/10/24,
"Good Boy Vodka","Ellie Miller",Wed,20241204,"12:47 PM",4063191,"GOLDEN TOWN LIQUOR","17121 S GOLDEN RD STE 115",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Mr. B or Baroom","I met with Baroom who let me know that he hasnt sold the store yet and is hoping to do so. Right now, they still have very sparse shelves and arent looking to bring anything else in until they sell. He recommended I wait to come back in next month when he will be fully out.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Tumbler & Rocks","Ron Arigo",Wed,20241204,"12:47 PM",2508630,"KAPPYS LIQUOR","158 ANDOVER ST",DANVERS,MA,01923,0.0,OFF,"LIQUOR/PACKAGE STORE","KAPPYS LIQUOR",Off,YES,Brian,"Spoke with Brian, we discussed adding Variety Boxes for Dec. he said he would discuss with Brandon",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Prairie Ales","John White",Wed,20241204,"12:47 PM",3571354,"CHEBA HUT","1710 W SOUTHERN AVE STE B8",MESA,AZ,85202,0.0,ON,RESTAURANT,"CHEBA HUT",On,YES,Romon,"New bar manager, left him my card and sample. Coming back next week to speak further.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"Locust Cider","John White",Wed,20241204,"12:46 PM",3571354,"CHEBA HUT","1710 W SOUTHERN AVE STE B8",MESA,AZ,85202,0.0,ON,RESTAURANT,"CHEBA HUT",On,YES,Romon,"New bar manager, left him my card and sample. Coming back next week to speak further.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"Colorado Cider","Ellie Miller",Wed,20241204,"12:46 PM",4063191,"GOLDEN TOWN LIQUOR","17121 S GOLDEN RD STE 115",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Mr. B or Baroom","I met with Baroom who let me know that he hasnt sold the store yet and is hoping to do so. Right now, they still have very sparse shelves and arent looking to bring anything else in until they sell. He recommended I wait to come back in next month when he will be fully out.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Gruvi,"Jim Javenkoski",Wed,20241204,"12:46 PM",2904288,"GALLERIA LIQUORS","3409 N SOUTHPORT",CHICAGO,IL,60657,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Robin Sweet","Met with Robin (Owner) after checking the shelf stock where there are 3 units of Golden and 2 units Juicy IPA ($12.99) remaining in a knee-level cooler slot in door #9 (see photo). There is 4 unit of Dry Secco and 6 units of Bubbly Rose ($13.99 each) and 3 units of Dry Red Blend and 0 units of Sangria ($20.99 each) remaining on a knee-level warm shelf slot across from the beer cooler (see photo...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,"Has Picture",,,,,NO,NO,,
Abnormal,"John White",Wed,20241204,"12:46 PM",3571354,"CHEBA HUT","1710 W SOUTHERN AVE STE B8",MESA,AZ,85202,0.0,ON,RESTAURANT,"CHEBA HUT",On,YES,Romon,"New bar manager, left him my card and sample. Coming back next week to speak further.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"North Canna Co.","Jack Rountree",Wed,20241204,"12:46 PM",2670221,"FRUGAL MCDOOGALS","701 DIVISION ST",NASHVILLE,TN,37203,0.1,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Erik Thomsen","Spoke to Erik the buyer. Sold in high tonics.",YES,NO,"NORTH - PRICKLY PEAR LIME 10MG 6/4PK CAN",PKG,2,"NORTH - STRAWBERRY MELON 10MG 6/4PK CAN",PKG,2,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
"I Believe","Jack Rountree",Wed,20241204,"12:45 PM",2670221,"FRUGAL MCDOOGALS","701 DIVISION ST",NASHVILLE,TN,37203,0.1,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Erik Thomsen","Spoke to Erik the buyer. Sold in Santa.",YES,NO,"I BELIEVE - IN SANTA 6PK CANS LIM 12OZ",PKG,3,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Cacti,"Jack Rountree",Wed,20241204,"12:44 PM",2670221,"FRUGAL MCDOOGALS","701 DIVISION ST",NASHVILLE,TN,37203,0.1,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Erik Thomsen","Spoke to Erick the buyer. Went back over the cacti variety . Likes the liquid but not moving well. Will circle back after new year.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Howie's,"Ron Arigo",Wed,20241204,"12:43 PM",2508630,"KAPPYS LIQUOR","158 ANDOVER ST",DANVERS,MA,01923,0.0,OFF,"LIQUOR/PACKAGE STORE","KAPPYS LIQUOR",Off,YES,Brian,"Spoke with Brian, they currently do not have product ins rock. he says that product stopped selling and they have not reordered",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"4 Hands Brewing Co.","Jack Rountree",Wed,20241204,"12:41 PM",2670221,"FRUGAL MCDOOGALS","701 DIVISION ST",NASHVILLE,TN,37203,0.1,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Erik Thomsen","Spoke to Erik the buyer. Sold in bramble and juiced.",YES,NO,"4 HANDS - BRAMBLE PRUSSIA 6/4 16OZ CANS",PKG,2,"4 HANDS - INCARNATION JUICED 6/4 16OZ CANS",PKG,2,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
"Good Boy Vodka","Ron Arigo",Wed,20241204,"12:41 PM",2508630,"KAPPYS LIQUOR","158 ANDOVER ST",DANVERS,MA,01923,0.0,OFF,"LIQUOR/PACKAGE STORE","KAPPYS LIQUOR",Off,YES,Brian,"Spoke with Brian, he says they do carry JD Variety . We discussed adding SKUs but they are not nterested at this time",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Loverboy,"Eric Graves",Wed,20241204,"12:41 PM",3963919,"SHELL LEGACY STATION","1400 LEE VICTORY PKWY",SMYRNA,TN,37167,0.0,OFF,"CONVENIENCE/ GAS",INDEPENDENTS,Off,YES,Drew,"Spoke with the manager Drew. He was open to Loverboy. There is some space in the walk in cooler next to the twisted that is open, perfect spot for the 12pks I mentioned to him. I also left him with a sample since he did not want to try it while he was working.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Gilde,"Andrew Burton",Wed,20241204,"12:39 PM",3211673,"JACKS CORNER TAP","8301 MAGNOLIA ESTATES DR STE 1",CORNELIUS,NC,28031,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,Rad,"Rad is very open to Gilde finally and wants the slippery slope! I will continue to follow up here to make sure we are top of mind when ordering!!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
"Colorado Cider","Ellie Miller",Wed,20241204,"12:39 PM",2456331,"ACE LIQUOR STORE","16265 S GOLDEN RD",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Ashton,"I met with Ashton to discuss CCC and she said that it is moving well. I brought in some blueberry because they dont currently have the SKU and she said she would give it a try and let me know. I plan to pop back in on Friday to see if she would like to put in an order!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/06/24,
"Good Boy Vodka","Dave Romano",Wed,20241204,"12:38 PM",2438271,"MAHLES RESTAURANT","24945 DETROIT RD STE E",WESTLAKE,OH,44145,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Owner,"Followed up and caught the owner.   This account is not looking to add any new distributors or items.   They keep their alcohol menu light and their clientele is predominately 60+",NO,NO,,,,,,,,,,,,,,,,,,,"No Room",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Blake's Hard Cider","Dave Romano",Wed,20241204,"12:38 PM",2438271,"MAHLES RESTAURANT","24945 DETROIT RD STE E",WESTLAKE,OH,44145,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Owner,"Followed up and caught the owner.   This account is not looking to add any new distributors or items.   They keep their alcohol menu light and their clientele is predominately 60+",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Ellie Miller",Wed,20241204,"12:38 PM",2456331,"ACE LIQUOR STORE","16265 S GOLDEN RD",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Ashton,"I met with Ashton to discuss rituals non-alcoholic options and she is interested although they dont have a ton of room in store for new products. She sampled a few and said that she would think about it and chat with her breakthrough rep before committing to an order, but she is leaning towards ordering before January!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Climbing Kites","Andrew Burton",Wed,20241204,"12:38 PM",3211673,"JACKS CORNER TAP","8301 MAGNOLIA ESTATES DR STE 1",CORNELIUS,NC,28031,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,Rad,"Great chat with Rad today about Climbing Kites! He is still open to new THC and I got him some new samples today to try and win this account! I believe he will be ordering for his new bar, Tropicana!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
DELTA,"Dave Romano",Wed,20241204,"12:38 PM",2438271,"MAHLES RESTAURANT","24945 DETROIT RD STE E",WESTLAKE,OH,44145,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Owner,"Followed up and caught the owner.   This account is not looking to add any new distributors or items.   They keep their alcohol menu light and their clientele is predominately 60+",NO,NO,,,,,,,,,,,,,,,,,,,"No Room",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Dave Romano",Wed,20241204,"12:38 PM",2438271,"MAHLES RESTAURANT","24945 DETROIT RD STE E",WESTLAKE,OH,44145,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Owner,"Followed up and caught the owner.   This account is not looking to add any new distributors or items.   They keep their alcohol menu light and their clientele is predominately 60+",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Andrew Burton",Wed,20241204,"12:37 PM",3211673,"JACKS CORNER TAP","8301 MAGNOLIA ESTATES DR STE 1",CORNELIUS,NC,28031,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,Rad,"Rad still wont bring in Cann because he doesnt like to work with Tryon. I will continue to try and mend the relationship here to see what we can make happen!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
"High Rise","Brad Adams",Wed,20241204,"12:36 PM",4214932,"12 SOUTH TAPROOM & GRILL","2318 12TH AVE S",NASHVILLE,TN,37204,0.0,ON,BAR,INDEPENDENTS,On,YES,"Maggie- bar","Micah and I presented to Maggie.  Joe is the buyer.  Currently no THC or CBD offerings.  Went over rise high program. Will be passed along to Joe for both accounts.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Abnormal,"John White",Wed,20241204,"12:36 PM",3737436,"BOULDERS ON SOUTHERN","1010 W SOUTHERN AVE",MESA,AZ,85210,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Justin,"Left Justin a Weisse to try, he liked the price",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Charlotte Simons",Wed,20241204,"12:36 PM",4036025,"SILVER EAGLE DISTRIBUTOR 01112","7777 WASHINGTON AVE",HOUSTON,TX,77007,0.0,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,Off,YES,,"Picked up POS and price tags for C stores.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Ellie Miller",Wed,20241204,"12:36 PM",2456331,"ACE LIQUOR STORE","16265 S GOLDEN RD",GOLDEN,CO,80401,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Ashton,"I met with Ashton to sample through the lineup. She really enjoyed everything, especially the blackberry tea and the citrus circus. She agreed to give the variety pack a try to see how they do and I let her know that Id bring some POS on Friday!",YES,NO,"GOOD BOY - JD VARIETY PACK 3/8/12OZ CANS",PKG,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/06/24,
"Best Day Brewing","Andrew Burton",Wed,20241204,"12:36 PM",3211673,"JACKS CORNER TAP","8301 MAGNOLIA ESTATES DR STE 1",CORNELIUS,NC,28031,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,Rad,"Great chat with Rad today about Best Day! Hes still crushing our electro lime here and will continue to support us here!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
"Locust Cider","John White",Wed,20241204,"12:36 PM",3737436,"BOULDERS ON SOUTHERN","1010 W SOUTHERN AVE",MESA,AZ,85210,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Justin,"Ordered Pub Dry slim, gave him a Vanilla to try  for next time.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Spirited Brands","Brad Adams",Wed,20241204,"12:35 PM",4214932,"12 SOUTH TAPROOM & GRILL","2318 12TH AVE S",NASHVILLE,TN,37204,0.0,ON,BAR,INDEPENDENTS,On,NO,"Maggie- bar","Joe was at sister location but left canteen samples for consideration. I have sent him a email regarding the visit. Black cherry and watermelon was the SKUs I left.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
NOCA,"Celeste Carle",Wed,20241204,"12:34 PM",3618479,"CORNISH PASTY CO","3800 N GOLDWATER BLVD",SCOTTSDALE,AZ,85251,0.0,ON,RESTAURANT,"CORNISH PASTY CO",On,YES,"Shain Packard","I came by and spoke with Shane and he let me know that hes moving to the Mesa location in January and the other Shain will be taking over the bar management position.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Celeste Carle",Wed,20241204,"12:34 PM",3618479,"CORNISH PASTY CO","3800 N GOLDWATER BLVD",SCOTTSDALE,AZ,85251,0.0,ON,RESTAURANT,"CORNISH PASTY CO",On,YES,"Shain Packard","I came by and spoke with Shane and he let me know that hes moving to the Mesa location in January and the other Shain will be taking over the bar management position.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Jason Fusco",Wed,20241204,"12:34 PM",2897384,"JS BEVERAGE DEPOT","1570 HOLCOMBE BR RD STE 610",ROSWELL,GA,30076,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Archer,"Met archer but Jay is decision maker.  Usually in later afternoons around 3:00.  Left card and sales sheet but no samples.They have small but decent selection of RTDs but seems to be space for new opportunities.  Will follow back up next time Im in Roswell.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Catalyst Crafted Ales","Celeste Carle",Wed,20241204,"12:34 PM",3618479,"CORNISH PASTY CO","3800 N GOLDWATER BLVD",SCOTTSDALE,AZ,85251,0.0,ON,RESTAURANT,"CORNISH PASTY CO",,NO,,"I came by and spoke with Shane and he let me know that hes moving to the Mesa location in January and the other Shain will be taking over the bar management position. Because of this, they dont want to add on any independent distributors right now to make the transition any harder. He did really like the beers that I sampled though and said come end of January to stop by both locations and see ...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Southern Range Brewery","Cole Jackson",Wed,20241204,"12:32 PM",3254778,"VINTNER WINE MARKET","8128 PROVIDENCE RD STE 500",CHARLOTTE,NC,28277,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Rosie,"Great chat with Rosie today and she was very familiar with our offerings. Got her a sample of nutcracker red and Neapolitan stout and she was stoked to try them out. Will f/u!",NO,NO,,,,,,,,,,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/18/24,"Carolina Premium Beverage"
"Tia Linda's","Rich Delk",Wed,20241204,"12:32 PM",4137318,"TOTAL WINE & MORE 2301","3905 E EVANS AVE",DENVER,CO,80210,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,NO,Lainey,"I will be going through the proper channels to discuss and present the lineup to who I need to present to. Im reaching out to CCD and my boss to see about contacting them for shelf placements.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Payette Brewing Co.","Rich Delk",Wed,20241204,"12:32 PM",4137318,"TOTAL WINE & MORE 2301","3905 E EVANS AVE",DENVER,CO,80210,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,NO,Lainey,"I will be going through the proper channels to discuss and present the lineup to who I need to present to. Im reaching out to CCD and my boss to see about contacting them for shelf placements.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Duvel Moortgat USA","Brad Adams",Wed,20241204,"12:32 PM",4214932,"12 SOUTH TAPROOM & GRILL","2318 12TH AVE S",NASHVILLE,TN,37204,0.0,ON,BAR,INDEPENDENTS,On,NO,"Maggie- bar","Joe was not around but left some blvd samples for placement consideration. Will need to follow up with Joe. He buys for both locations.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Cole Jackson",Wed,20241204,"12:32 PM",3254778,"VINTNER WINE MARKET","8128 PROVIDENCE RD STE 500",CHARLOTTE,NC,28277,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Rosie,"Great chat with Rosie today on High Rise - they carry a few thc options in house so I got her a sample of blueberry and mango and she was stoked. Will f/u!",NO,NO,,,,,,,,,,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/18/24,"Adams Beverages of NC"
"Bravus Brewing Co","Rich Delk",Wed,20241204,"12:31 PM",4137318,"TOTAL WINE & MORE 2301","3905 E EVANS AVE",DENVER,CO,80210,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,NO,Lainey,"It looks like this location currently does carry the dark and the blood orange. I did speak to someone in the beer department and they let me know that theyre not too sure if theyre going to be bringing in any of the other flavors at the moment. Ill revisit on December 10.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/10/24,
"Prairie Ales","John White",Wed,20241204,"12:30 PM",3737436,"BOULDERS ON SOUTHERN","1010 W SOUTHERN AVE",MESA,AZ,85210,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Justin,"Ordered Carmel slim",YES,NO,"PRAIRIE-CARAMEL APPLE TREAT 5.2 GAL KEG",Draft,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Viva Beverages","Nicole Schnackenberg",Wed,20241204,"12:30 PM",112143,"STEVES TAVERN ON AVE","933 CENTRAL AVE","SAINT PETERSBURG",FL,33705,0.0,ON,BAR,INDEPENDENTS,On,NO,Chris,"Chris the bartender said that he sells nutrl and high noons for $5. He would have to charge $8 to profit off viva. Too expensive for his clientele.",NO,NO,,,,,,,,,,,,,,,,,,,Price,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,01/15/25,
